learner_id,session_id,task_id,day,question_id,concept_id,correct,source_turn,mastery_before
L008,L008_S05,L008_S05_Q03,11,Q0019,F7,0,L008_S05_T012,0.250887
L008,L008_S05,L008_S05_Q04,11,Q0022,F8,1,L008_S05_T017,0.29829924
L008,L008_S05,L008_S05_Q05,11,Q0019,F7,1,L008_S05_T022,0.29361012
L008,L008_S06,L008_S06_Q01,13,Q0017,F6,0,L008_S06_T002,0.27754417
L008,L008_S06,L008_S06_Q02,13,Q0020,F7,1,L008_S06_T007,0.47416052
L008,L008_S06,L008_S06_Q03,13,Q0010,F4,1,L008_S06_T012,0.29701524
L008,L008_S06,L008_S06_Q04,13,Q0002,F1,1,L008_S06_T017,0.3040517
L008,L008_S06,L008_S06_Q05,13,Q0017,F6,0,L008_S06_T022,0.31874699
L008,L008_S07,L008_S07_Q01,16,Q0003,F1,0,L008_S07_T002,0.47104882
L008,L008_S07,L008_S07_Q02,16,Q0007,F3,0,L008_S07_T007,0.50024293
L008,L008_S07,L008_S07_Q03,16,Q0023,F8,1,L008_S07_T012,0.44748651
L008,L008_S07,L008_S07_Q04,16,Q0011,F4,1,L008_S07_T017,0.46633376
L008,L008_S07,L008_S07_Q05,16,Q0006,F2,1,L008_S07_T022,0.39101726
L008,L008_S08,L008_S08_Q01,18,Q0018,F6,0,L008_S08_T002,0.32107303
L008,L008_S08,L008_S08_Q02,18,Q0013,F5,1,L008_S08_T007,0.60104065
L008,L008_S08,L008_S08_Q03,18,Q0006,F2,0,L008_S08_T012,0.54085399
L008,L008_S08,L008_S08_Q04,18,Q0011,F4,0,L008_S08_T017,0.59242228
L008,L008_S08,L008_S08_Q05,18,Q0002,F1,0,L008_S08_T022,0.48007299
L009,L009_S01,L009_S01_Q01,1,Q0011,F4,0,L009_S01_T002,0.15713751
L009,L009_S01,L009_S01_Q02,1,Q0003,F1,0,L009_S01_T007,0.19183476
L009,L009_S01,L009_S01_Q03,1,Q0015,F5,0,L009_S01_T012,0.14397591
L009,L009_S01,L009_S01_Q04,1,Q0005,F2,0,L009_S01_T017,0.30133776
L009,L009_S01,L009_S01_Q05,1,Q0018,F6,0,L009_S01_T022,0.16735985
L009,L009_S02,L009_S02_Q01,3,Q0016,F6,0,L009_S02_T002,0.20685894
L009,L009_S02,L009_S02_Q02,3,Q0007,F3,1,L009_S02_T007,0.16304382
L009,L009_S02,L009_S02_Q03,3,Q0022,F8,0,L009_S02_T012,0.29080979
L009,L009_S02,L009_S02_Q04,3,Q0013,F5,0,L009_S02_T017,0.18554535
L009,L009_S02,L009_S02_Q05,3,Q0023,F8,0,L009_S02_T022,0.33069558
L009,L009_S03,L009_S03_Q01,6,Q0005,F2,0,L009_S03_T002,0.31223348
L009,L009_S03,L009_S03_Q02,6,Q0003,F1,0,L009_S03_T007,0.21750475
L009,L009_S03,L009_S03_Q03,6,Q0010,F4,0,L009_S03_T012,0.18748889
L009,L009_S03,L009_S03_Q04,6,Q0014,F5,0,L009_S03_T017,0.21957803
L009,L009_S03,L009_S03_Q05,6,Q0020,F7,0,L009_S03_T022,0.20639133
L009,L009_S04,L009_S04_Q01,8,Q0021,F7,0,L009_S04_T002,0.24243467
L009,L009_S04,L009_S04_Q02,8,Q0011,F4,0,L009_S04_T007,0.22520581
L009,L009_S04,L009_S04_Q03,8,Q0018,F6,1,L009_S04_T012,0.23050185
L009,L009_S04,L009_S04_Q04,8,Q0008,F3,0,L009_S04_T017,0.36518722
L009,L009_S04,L009_S04_Q05,8,Q0020,F7,1,L009_S04_T022,0.28504114
L009,L009_S05,L009_S05_Q01,11,Q0003,F1,0,L009_S05_T002,0.23971131
L009,L009_S05,L009_S05_Q02,11,Q0015,F5,0,L009_S05_T007,0.24150486
L009,L009_S05,L009_S05_Q03,11,Q0007,F3,1,L009_S05_T012,0.38048889
L009,L009_S05,L009_S05_Q04,11,Q0009,F3,1,L009_S05_T017,0.55469947
L009,L009_S05,L009_S05_Q05,11,Q0012,F4,0,L009_S05_T022,0.25510314
L009,L009_S06,L009_S06_Q01,13,Q0021,F7,1,L009_S06_T002,0.44556743
L009,L009_S06,L009_S06_Q02,13,Q0015,F5,0,L009_S06_T007,0.27443935
L009,L009_S06,L009_S06_Q03,13,Q0011,F4,0,L009_S06_T012,0.28683367
L009,L009_S06,L009_S06_Q04,13,Q0020,F7,1,L009_S06_T017,0.6014775
L009,L009_S06,L009_S06_Q05,13,Q0013,F5,0,L009_S06_T022,0.31524583
L009,L009_S07,L009_S07_Q01,16,Q0016,F6,0,L009_S07_T002,0.38878723
L009,L009_S07,L009_S07_Q02,16,Q0024,F8,0,L009_S07_T007,0.29373318
L009,L009_S07,L009_S07_Q03,16,Q0002,F1,0,L009_S07_T012,0.25892174
L009,L009_S07,L009_S07_Q04,16,Q0006,F2,1,L009_S07_T017,0.29484286
L009,L009_S07,L009_S07_Q05,16,Q0006,F2,0,L009_S07_T022,0.49313767
L009,L009_S08,L009_S08_Q01,18,Q0022,F8,0,L009_S08_T002,0.3220435
L009,L009_S08,L009_S08_Q02,18,Q0003,F1,0,L009_S08_T007,0.29031418
L009,L009_S08,L009_S08_Q03,18,Q0003,F1,0,L009_S08_T012,0.33022784
L009,L009_S08,L009_S08_Q04,18,Q0017,F6,1,L009_S08_T017,0.40868172
L009,L009_S08,L009_S08_Q05,18,Q0010,F4,0,L009_S08_T022,0.29968629
L010,L010_S01,L010_S01_Q01,1,Q0001,F1,0,L010_S01_T002,0.16010065
L010,L010_S01,L010_S01_Q02,1,Q0005,F2,0,L010_S01_T007,0.13917295
L010,L010_S01,L010_S01_Q03,1,Q0006,F2,0,L010_S01_T012,0.18462416
L010,L010_S01,L010_S01_Q04,1,Q0024,F8,0,L010_S01_T017,0.24280569
L010,L010_S01,L010_S01_Q05,1,Q0005,F2,1,L010_S01_T022,0.22767558
L010,L010_S02,L010_S02_Q01,3,Q0016,F6,0,L010_S02_T002,0.13418493
L010,L010_S02,L010_S02_Q02,3,Q0002,F1,0,L010_S02_T007,0.1958959
L010,L010_S02,L010_S02_Q03,3,Q0008,F3,0,L010_S02_T012,0.26583314
L010,L010_S02,L010_S02_Q04,3,Q0016,F6,0,L010_S02_T017,0.17989951
L010,L010_S02,L010_S02_Q05,3,Q0019,F7,0,L010_S02_T022,0.17118598
L010,L010_S03,L010_S03_Q01,6,Q0012,F4,0,L010_S03_T002,0.17575514
L010,L010_S03,L010_S03_Q02,6,Q0012,F4,1,L010_S03_T007,0.21927483
L010,L010_S03,L010_S03_Q03,6,Q0017,F6,0,L010_S03_T012,0.20934481
L010,L010_S03,L010_S03_Q04,6,Q0015,F5,0,L010_S03_T017,0.21833547
L010,L010_S03,L010_S03_Q05,6,Q0013,F5,0,L010_S03_T022,0.25960694
L010,L010_S04,L010_S04_Q01,8,Q0024,F8,0,L010_S04_T002,0.24350817
L010,L010_S04,L010_S04_Q02,8,Q0020,F7,0,L010_S04_T007,0.19317162
L010,L010_S04,L010_S04_Q03,8,Q0009,F3,0,L010_S04_T012,0.27373945
L010,L010_S04,L010_S04_Q04,8,Q0011,F4,1,L010_S04_T017,0.40759252
L010,L010_S04,L010_S04_Q05,8,Q0021,F7,0,L010_S04_T022,0.23577173
L010,L010_S05,L010_S05_Q01,11,Q0007,F3,0,L010_S05_T002,0.29271233
L010,L010_S05,L010_S05_Q02,11,Q0024,F8,1,L010_S05_T007,0.26585483
L010,L010_S05,L010_S05_Q03,11,Q0019,F7,0,L010_S05_T012,0.25898177
L010,L010_S05,L010_S05_Q04,11,Q0024,F8,1,L010_S05_T017,0.45966721
L010,L010_S05,L010_S05_Q05,11,Q0006,F2,0,L010_S05_T022,0.34855605
L010,L010_S06,L010_S06_Q01,13,Q0016,F6,0,L010_S06_T002,0.21621612
L010,L010_S06,L010_S06_Q02,13,Q0003,F1,0,L010_S06_T007,0.19250558
L010,L010_S06,L010_S06_Q03,13,Q0010,F4,1,L010_S06_T012,0.50685161
L010,L010_S06,L010_S06_Q04,13,Q0008,F3,0,L010_S06_T017,0.31625213
L010,L010_S06,L010_S06_Q05,13,Q0016,F6,0,L010_S06_T022,0.25759949
L010,L010_S07,L010_S07_Q01,16,Q0014,F5,0,L010_S07_T002,0.24124506
L010,L010_S07,L010_S07_Q02,16,Q0004,F2,0,L010_S07_T007,0.34415683
L010,L010_S07,L010_S07_Q03,16,Q0011,F4,1,L010_S07_T012,0.59749596
L010,L010_S07,L010_S07_Q04,16,Q0002,F1,0,L010_S07_T017,0.22054406
L010,L010_S07,L010_S07_Q05,16,Q0003,F1,0,L010_S07_T022,0.26169892
L010,L010_S08,L010_S08_Q01,18,Q0019,F7,0,L010_S08_T002,0.25670204
L010,L010_S08,L010_S08_Q02,18,Q0019,F7,0,L010_S08_T007,0.29594778
L010,L010_S08,L010_S08_Q03,18,Q0014,F5,0,L010_S08_T012,0.26954126
L010,L010_S08,L010_S08_Q04,18,Q0016,F6,1,L010_S08_T017,0.26673061
L010,L010_S08,L010_S08_Q05,18,Q0002,F1,0,L010_S08_T022,0.28810486
L011,L011_S01,L011_S01_Q01,1,Q0013,F5,0,L011_S01_T002,0.3276037
L011,L011_S01,L011_S01_Q02,1,Q0023,F8,0,L011_S01_T007,0.28097602
L011,L011_S01,L011_S01_Q03,1,Q0011,F4,0,L011_S01_T012,0.18524215
L011,L011_S01,L011_S01_Q04,1,Q0012,F4,0,L011_S01_T017,0.21505805
L011,L011_S01,L011_S01_Q05,1,Q0020,F7,1,L011_S01_T022,0.19148463
L011,L011_S02,L011_S02_Q01,3,Q0018,F6,1,L011_S02_T002,0.09862764
L011,L011_S02,L011_S02_Q02,3,Q0005,F2,0,L011_S02_T007,0.12132897
L011,L011_S02,L011_S02_Q03,3,Q0006,F2,1,L011_S02_T012,0.15348377
L011,L011_S02,L011_S02_Q04,3,Q0016,F6,0,L011_S02_T017,0.2635554
L011,L011_S02,L011_S02_Q05,3,Q0020,F7,0,L011_S02_T022,0.32762737
L011,L011_S03,L011_S03_Q01,6,Q0013,F5,1,L011_S03_T002,0.32240529
L011,L011_S03,L011_S03_Q02,6,Q0002,F1,0,L011_S03_T007,0.21667643
L011,L011_S03,L011_S03_Q03,6,Q0004,F2,1,L011_S03_T012,0.29244115
L011,L011_S03,L011_S03_Q04,6,Q0002,F1,0,L011_S03_T017,0.24534201
L011,L011_S03,L011_S03_Q05,6,Q0023,F8,0,L011_S03_T022,0.28128526
L011,L011_S04,L011_S04_Q01,8,Q0003,F1,0,L011_S04_T002,0.26347352
L011,L011_S04,L011_S04_Q02,8,Q0007,F3,0,L011_S04_T007,0.27773909
L011,L011_S04,L011_S04_Q03,8,Q0009,F3,0,L011_S04_T012,0.30417009
L011,L011_S04,L011_S04_Q04,8,Q0017,F6,0,L011_S04_T017,0.26592236
L011,L011_S04,L011_S04_Q05,8,Q0012,F4,0,L011_S04_T022,0.21539914
L011,L011_S05,L011_S05_Q01,11,Q0007,F3,1,L011_S05_T002,0.31260229
L011,L011_S05,L011_S05_Q02,11,Q0004,F2,1,L011_S05_T007,0.38620363
L011,L011_S05,L011_S05_Q03,11,Q0012,F4,0,L011_S05_T012,0.23149868
L011,L011_S05,L011_S05_Q04,11,Q0021,F7,1,L011_S05_T017,0.305767
L011,L011_S05,L011_S05_Q05,11,Q0014,F5,1,L011_S05_T022,0.40861344
L011,L011_S06,L011_S06_Q01,13,Q0012,F4,0,L011_S06_T002,0.25060023
L011,L011_S06,L011_S06_Q02,13,Q0023,F8,0,L011_S06_T007,0.2717741
L011,L011_S06,L011_S06_Q03,13,Q0024,F8,1,L011_S06_T012,0.29842339
L011,L011_S06,L011_S06_Q04,13,Q0018,F6,0,L011_S06_T017,0.26800974
L011,L011_S06,L011_S06_Q05,13,Q0003,F1,0,L011_S06_T022,0.26585016
L011,L011_S07,L011_S07_Q01,16,Q0004,F2,0,L011_S07_T002,0.45632743
L011,L011_S07,L011_S07_Q02,16,Q0013,F5,0,L011_S07_T007,0.47308746
L011,L011_S07,L011_S07_Q03,16,Q0007,F3,0,L011_S07_T012,0.40128189
L011,L011_S07,L011_S07_Q04,16,Q0016,F6,0,L011_S07_T017,0.27956519
L011,L011_S07,L011_S07_Q05,16,Q0019,F7,0,L011_S07_T022,0.39616987
L011,L011_S08,L011_S08_Q01,18,Q0003,F1,0,L011_S08_T002,0.26794607
L011,L011_S08,L011_S08_Q02,18,Q0011,F4,0,L011_S08_T007,0.25449745
L011,L011_S08,L011_S08_Q03,18,Q0011,F4,1,L011_S08_T012,0.28177898
L011,L011_S08,L011_S08_Q04,18,Q0001,F1,0,L011_S08_T017,0.29473544
L011,L011_S08,L011_S08_Q05,18,Q0001,F1,1,L011_S08_T022,0.32054446
L012,L012_S01,L012_S01_Q01,1,Q0022,F8,0,L012_S01_T002,0.16177374
L012,L012_S01,L012_S01_Q02,1,Q0021,F7,0,L012_S01_T007,0.32265894
L012,L012_S01,L012_S01_Q03,1,Q0019,F7,0,L012_S01_T012,0.3544548
L012,L012_S01,L012_S01_Q04,1,Q0002,F1,1,L012_S01_T017,0.21467638
L012,L012_S01,L012_S01_Q05,1,Q0010,F4,0,L012_S01_T022,0.21624657
L012,L012_S02,L012_S02_Q01,3,Q0018,F6,0,L012_S02_T002,0.09988053
L012,L012_S02,L012_S02_Q02,3,Q0007,F3,0,L012_S02_T007,0.254995
L012,L012_S02,L012_S02_Q03,3,Q0016,F6,0,L012_S02_T012,0.14213411
L012,L012_S02,L012_S02_Q04,3,Q0018,F6,0,L012_S02_T017,0.1824042
L012,L012_S02,L012_S02_Q05,3,Q0016,F6,0,L012_S02_T022,0.22078393
L012,L012_S03,L012_S03_Q01,6,Q0007,F3,0,L012_S03_T002,0.27367646
L012,L012_S03,L012_S03_Q02,6,Q0024,F8,0,L012_S03_T007,0.18264472
L012,L012_S03,L012_S03_Q03,6,Q0015,F5,0,L012_S03_T012,0.2981863
L012,L012_S03,L012_S03_Q04,6,Q0004,F2,0,L012_S03_T017,0.19311661
L012,L012_S03,L012_S03_Q05,6,Q0014,F5,0,L012_S03_T022,0.33113097
L012,L012_S04,L012_S04_Q01,8,Q0024,F8,0,L012_S04_T002,0.21265579
L012,L012_S04,L012_S04_Q02,8,Q0001,F1,0,L012_S04_T007,0.34864237
L012,L012_S04,L012_S04_Q03,8,Q0023,F8,0,L012_S04_T012,0.24961545
L012,L012_S04,L012_S04_Q04,8,Q0006,F2,1,L012_S04_T017,0.22225872
L012,L012_S04,L012_S04_Q05,8,Q0010,F4,0,L012_S04_T022,0.22110166
L012,L012_S05,L012_S05_Q01,11,Q0006,F2,0,L012_S05_T002,0.38206078
L012,L012_S05,L012_S05_Q02,11,Q0015,F5,1,L012_S05_T007,0.32922337
L012,L012_S05,L012_S05_Q03,11,Q0011,F4,1,L012_S05_T012,0.24318894
L012,L012_S05,L012_S05_Q04,11,Q0011,F4,0,L012_S05_T017,0.42082075
L012,L012_S05,L012_S05_Q05,11,Q0017,F6,0,L012_S05_T022,0.22058748
L012,L012_S06,L012_S06_Q01,13,Q0002,F1,0,L012_S06_T002,0.34437948
L012,L012_S06,L012_S06_Q02,13,Q0017,F6,0,L012_S06_T007,0.24745003
L012,L012_S06,L012_S06_Q03,13,Q0023,F8,0,L012_S06_T012,0.2586717
L012,L012_S06,L012_S06_Q04,13,Q0008,F3,0,L012_S06_T017,0.26892766
L012,L012_S06,L012_S06_Q05,13,Q0021,F7,0,L012_S06_T022,0.30531092
L012,L012_S07,L012_S07_Q01,16,Q0020,F7,1,L012_S07_T002,0.31893634
L012,L012_S07,L012_S07_Q02,16,Q0017,F6,0,L012_S07_T007,0.26688966
L012,L012_S07,L012_S07_Q03,16,Q0016,F6,0,L012_S07_T012,0.30130346
L012,L012_S07,L012_S07_Q04,16,Q0006,F2,0,L012_S07_T017,0.37330311
L012,L012_S07,L012_S07_Q05,16,Q0014,F5,0,L012_S07_T022,0.44195203
L012,L012_S08,L012_S08_Q01,18,Q0023,F8,0,L012_S08_T002,0.26650989
L012,L012_S08,L012_S08_Q02,18,Q0007,F3,1,L012_S08_T007,0.27538642
L012,L012_S08,L012_S08_Q03,18,Q0009,F3,1,L012_S08_T012,0.44546113
L012,L012_S08,L012_S08_Q04,18,Q0022,F8,0,L012_S08_T017,0.30094151
L012,L012_S08,L012_S08_Q05,18,Q0001,F1,0,L012_S08_T022,0.34068995
L013,L013_S01,L013_S01_Q01,1,Q0017,F6,0,L013_S01_T002,0.1052544
L013,L013_S01,L013_S01_Q02,1,Q0006,F2,0,L013_S01_T007,0.21657734
L013,L013_S01,L013_S01_Q03,1,Q0008,F3,0,L013_S01_T012,0.20380051
L013,L013_S01,L013_S01_Q04,1,Q0008,F3,0,L013_S01_T017,0.24840737
L013,L013_S01,L013_S01_Q05,1,Q0013,F5,0,L013_S01_T022,0.11505229
L013,L013_S02,L013_S02_Q01,3,Q0021,F7,0,L013_S02_T002,0.1479353
L013,L013_S02,L013_S02_Q02,3,Q0002,F1,0,L013_S02_T007,0.16517466
L013,L013_S02,L013_S02_Q03,3,Q0016,F6,0,L013_S02_T012,0.15235219
L013,L013_S02,L013_S02_Q04,3,Q0015,F5,0,L013_S02_T017,0.1614208
L013,L013_S02,L013_S02_Q05,3,Q0020,F7,0,L013_S02_T022,0.19567199
L013,L013_S03,L013_S03_Q01,6,Q0013,F5,0,L013_S03_T002,0.20233577
L013,L013_S03,L013_S03_Q02,6,Q0020,F7,0,L013_S03_T007,0.23372692
L013,L013_S03,L013_S03_Q03,6,Q0010,F4,1,L013_S03_T012,0.19791847
L013,L013_S03,L013_S03_Q04,6,Q0004,F2,0,L013_S03_T017,0.24795513
L013,L013_S03,L013_S03_Q05,6,Q0022,F8,0,L013_S03_T022,0.32322795
L013,L013_S04,L013_S04_Q01,8,Q0019,F7,1,L013_S04_T002,0.27126212
L013,L013_S04,L013_S04_Q02,8,Q0023,F8,0,L013_S04_T007,0.35410132
L013,L013_S04,L013_S04_Q03,8,Q0003,F1,0,L013_S04_T012,0.20176337
L013,L013_S04,L013_S04_Q04,8,Q0011,F4,0,L013_S04_T017,0.41435941
L013,L013_S04,L013_S04_Q05,8,Q0018,F6,1,L013_S04_T022,0.19024078
L013,L013_S05,L013_S05_Q01,11,Q0021,F7,1,L013_S05_T002,0.46156084
L013,L013_S05,L013_S05_Q02,11,Q0006,F2,0,L013_S05_T007,0.27615201
L013,L013_S05,L013_S05_Q03,11,Q0013,F5,1,L013_S05_T012,0.23515729
L013,L013_S05,L013_S05_Q04,11,Q0015,F5,1,L013_S05_T017,0.44940781
L013,L013_S05,L013_S05_Q05,11,Q0001,F1,0,L013_S05_T022,0.23930965
L013,L013_S06,L013_S06_Q01,13,Q0023,F8,1,L013_S06_T002,0.37153767
L013,L013_S06,L013_S06_Q02,13,Q0008,F3,0,L013_S06_T007,0.25813813
L013,L013_S06,L013_S06_Q03,13,Q0019,F7,0,L013_S06_T012,0.60044826
L013,L013_S06,L013_S06_Q04,13,Q0002,F1,0,L013_S06_T017,0.27642931
L013,L013_S06,L013_S06_Q05,13,Q0006,F2,0,L013_S06_T022,0.31052938
L013,L013_S07,L013_S07_Q01,16,Q0009,F3,1,L013_S07_T002,0.29097701
L013,L013_S07,L013_S07_Q02,16,Q0018,F6,0,L013_S07_T007,0.38547969
L013,L013_S07,L013_S07_Q03,16,Q0002,F1,0,L013_S07_T012,0.30774083
L013,L013_S07,L013_S07_Q04,16,Q0010,F4,0,L013_S07_T017,0.41329615
L013,L013_S07,L013_S07_Q05,16,Q0004,F2,0,L013_S07_T022,0.33899347
L013,L013_S08,L013_S08_Q01,18,Q0018,F6,0,L013_S08_T002,0.41171947
L013,L013_S08,L013_S08_Q02,18,Q0022,F8,1,L013_S08_T007,0.52127811
L013,L013_S08,L013_S08_Q03,18,Q0007,F3,1,L013_S08_T012,0.48004368
L013,L013_S08,L013_S08_Q04,18,Q0002,F1,0,L013_S08_T017,0.33976695
L013,L013_S08,L013_S08_Q05,18,Q0010,F4,1,L013_S08_T022,0.43746547
L014,L014_S01,L014_S01_Q01,1,Q0023,F8,0,L014_S01_T002,0.33039504
L014,L014_S01,L014_S01_Q02,1,Q0008,F3,0,L014_S01_T007,0.12674094
L014,L014_S01,L014_S01_Q03,1,Q0009,F3,0,L014_S01_T012,0.17543561
L014,L014_S01,L014_S01_Q04,1,Q0016,F6,0,L014_S01_T017,0.15479742
L014,L014_S01,L014_S01_Q05,1,Q0002,F1,0,L014_S01_T022,0.17435599
L014,L014_S02,L014_S02_Q01,3,Q0007,F3,1,L014_S02_T002,0.21278359
L014,L014_S02,L014_S02_Q02,3,Q0018,F6,0,L014_S02_T007,0.19405589
L014,L014_S02,L014_S02_Q03,3,Q0004,F2,0,L014_S02_T012,0.32956941
L014,L014_S02,L014_S02_Q04,3,Q0021,F7,0,L014_S02_T017,0.23001208
L014,L014_S02,L014_S02_Q05,3,Q0012,F4,0,L014_S02_T022,0.27022735
L014,L014_S03,L014_S03_Q01,6,Q0015,F5,0,L014_S03_T002,0.15778396
L014,L014_S03,L014_S03_Q02,6,Q0018,F6,0,L014_S03_T007,0.22515888
L014,L014_S03,L014_S03_Q03,6,Q0015,F5,1,L014_S03_T012,0.2047476
L014,L014_S03,L014_S03_Q04,6,Q0012,F4,0,L014_S03_T017,0.29291842
L014,L014_S03,L014_S03_Q05,6,Q0001,F1,0,L014_S03_T022,0.19954033
L014,L014_S04,L014_S04_Q01,8,Q0002,F1,0,L014_S04_T002,0.23465691
L014,L014_S04,L014_S04_Q02,8,Q0020,F7,0,L014_S04_T007,0.24712008
L014,L014_S04,L014_S04_Q03,8,Q0021,F7,0,L014_S04_T012,0.28910216
L014,L014_S04,L014_S04_Q04,8,Q0024,F8,0,L014_S04_T017,0.3199575
L014,L014_S04,L014_S04_Q05,8,Q0005,F2,0,L014_S04_T022,0.33223047
L014,L014_S05,L014_S05_Q01,11,Q0022,F8,0,L014_S05_T002,0.33715667
L014,L014_S05,L014_S05_Q02,11,Q0003,F1,0,L014_S05_T007,0.26127617
L014,L014_S05,L014_S05_Q03,11,Q0003,F1,0,L014_S05_T012,0.30246888
L014,L014_S05,L014_S05_Q04,11,Q0009,F3,0,L014_S05_T017,0.36870334
L014,L014_S05,L014_S05_Q05,11,Q0018,F6,0,L014_S05_T022,0.24297113
L014,L014_S06,L014_S06_Q01,13,Q0007,F3,0,L014_S06_T002,0.38816032
L014,L014_S06,L014_S06_Q02,13,Q0019,F7,0,L014_S06_T007,0.29763549
L014,L014_S06,L014_S06_Q03,13,Q0005,F2,0,L014_S06_T012,0.33450538
L014,L014_S06,L014_S06_Q04,13,Q0005,F2,0,L014_S06_T017,0.37161468
L014,L014_S06,L014_S06_Q05,13,Q0018,F6,0,L014_S06_T022,0.27406727
L014,L014_S07,L014_S07_Q01,16,Q0011,F4,0,L014_S07_T002,0.27242511
L014,L014_S07,L014_S07_Q02,16,Q0021,F7,0,L014_S07_T007,0.31729978
L014,L014_S07,L014_S07_Q03,16,Q0012,F4,0,L014_S07_T012,0.31299614
L014,L014_S07,L014_S07_Q04,16,Q0022,F8,0,L014_S07_T017,0.33871673
L014,L014_S07,L014_S07_Q05,16,Q0018,F6,1,L014_S07_T022,0.29633428
L014,L014_S08,L014_S08_Q01,18,Q0001,F1,1,L014_S08_T002,0.29701441
L014,L014_S08,L014_S08_Q02,18,Q0017,F6,0,L014_S08_T007,0.47332336
L014,L014_S08,L014_S08_Q03,18,Q0013,F5,1,L014_S08_T012,0.33595209
L014,L014_S08,L014_S08_Q04,18,Q0014,F5,1,L014_S08_T017,0.52109527
L014,L014_S08,L014_S08_Q05,18,Q0018,F6,1,L014_S08_T022,0.5026919
L015,L015_S01,L015_S01_Q01,1,Q0010,F4,0,L015_S01_T002,0.1680497
L015,L015_S01,L015_S01_Q02,1,Q0014,F5,0,L015_S01_T007,0.11154563
L015,L015_S01,L015_S01_Q03,1,Q0021,F7,1,L015_S01_T012,0.20109937
L015,L015_S01,L015_S01_Q04,1,Q0012,F4,0,L015_S01_T017,0.20994195
L015,L015_S01,L015_S01_Q05,1,Q0022,F8,0,L015_S01_T022,0.25657675
L015,L015_S02,L015_S02_Q01,3,Q0008,F3,0,L015_S02_T002,0.27181799
L015,L015_S02,L015_S02_Q02,3,Q0015,F5,1,L015_S02_T007,0.15029982
L015,L015_S02,L015_S02_Q03,3,Q0006,F2,0,L015_S02_T012,0.18286371
L015,L015_S02,L015_S02_Q04,3,Q0014,F5,1,L015_S02_T017,0.36422995
L015,L015_S02,L015_S02_Q05,3,Q0009,F3,0,L015_S02_T022,0.30848506
L015,L015_S03,L015_S03_Q01,6,Q0002,F1,0,L015_S03_T002,0.18002934
L015,L015_S03,L015_S03_Q02,6,Q0001,F1,0,L015_S03_T007,0.22131836
L015,L015_S03,L015_S03_Q03,6,Q0018,F6,0,L015_S03_T012,0.20245374
L015,L015_S03,L015_S03_Q04,6,Q0005,F2,1,L015_S03_T017,0.21126966
L015,L015_S03,L015_S03_Q05,6,Q0017,F6,0,L015_S03_T022,0.2426136
L015,L015_S04,L015_S04_Q01,8,Q0020,F7,0,L015_S04_T002,0.35087103
L015,L015_S04,L015_S04_Q02,8,Q0016,F6,1,L015_S04_T007,0.27000272
L015,L015_S04,L015_S04_Q03,8,Q0022,F8,0,L015_S04_T012,0.25646414
L015,L015_S04,L015_S04_Q04,8,Q0001,F1,0,L015_S04_T017,0.25055402
L015,L015_S04,L015_S04_Q05,8,Q0012,F4,1,L015_S04_T022,0.21783327
L015,L015_S05,L015_S05_Q01,11,Q0020,F7,1,L015_S05_T002,0.36174299
L015,L015_S05,L015_S05_Q02,11,Q0001,F1,0,L015_S05_T007,0.2718955
L015,L015_S05,L015_S05_Q03,11,Q0014,F5,1,L015_S05_T012,0.44850222
L015,L015_S05,L015_S05_Q04,11,Q0005,F2,0,L015_S05_T017,0.37174096
L015,L015_S05,L015_S05_Q05,11,Q0024,F8,1,L015_S05_T022,0.27718882
L015,L015_S06,L015_S06_Q01,13,Q0024,F8,1,L015_S06_T002,0.44159262
L015,L015_S06,L015_S06_Q02,13,Q0010,F4,1,L015_S06_T007,0.3761954
L015,L015_S06,L015_S06_Q03,13,Q0023,F8,0,L015_S06_T012,0.58218358
L015,L015_S06,L015_S06_Q04,13,Q0008,F3,0,L015_S06_T017,0.28243173
L015,L015_S06,L015_S06_Q05,13,Q0003,F1,0,L015_S06_T022,0.29674556
L015,L015_S07,L015_S07_Q01,16,Q0007,F3,1,L015_S07_T002,0.30044631
L015,L015_S07,L015_S07_Q02,16,Q0004,F2,0,L015_S07_T007,0.36586996
L015,L015_S07,L015_S07_Q03,16,Q0008,F3,0,L015_S07_T012,0.47657386
L015,L015_S07,L015_S07_Q04,16,Q0021,F7,1,L015_S07_T017,0.47386079
L015,L015_S07,L015_S07_Q05,16,Q0007,F3,1,L015_S07_T022,0.5029306
L015,L015_S08,L015_S08_Q01,18,Q0013,F5,1,L015_S08_T002,0.5123447
L015,L015_S08,L015_S08_Q02,18,Q0002,F1,1,L015_S08_T007,0.30127295
L015,L015_S08,L015_S08_Q03,18,Q0017,F6,0,L015_S08_T012,0.37332938
L015,L015_S08,L015_S08_Q04,18,Q0018,F6,0,L015_S08_T017,0.40488491
L015,L015_S08,L015_S08_Q05,18,Q0011,F4,0,L015_S08_T022,0.48366902
L016,L016_S01,L016_S01_Q01,1,Q0003,F1,0,L016_S01_T002,0.210852
L016,L016_S01,L016_S01_Q02,1,Q0006,F2,0,L016_S01_T007,0.20904532
L016,L016_S01,L016_S01_Q03,1,Q0022,F8,0,L016_S01_T012,0.28549888
L016,L016_S01,L016_S01_Q04,1,Q0014,F5,0,L016_S01_T017,0.10908042
L016,L016_S01,L016_S01_Q05,1,Q0023,F8,0,L016_S01_T022,0.32307658
